index	prob
336	0.0003796985682434951
337	0.0003787772493032621
338	0.00037797109523055836
339	0.0003768194465552672
340	0.0003764739519526798
341	0.0003763971753743271
342	0.0003758597393258579
343	0.00037547585643409417
344	0.0003747080906505667
345	0.00037194413382986795
346	0.0003706389319978713
347	0.000369372118455051
348	0.00036726076255035056
349	0.0003670304328152923
350	0.0003646119705971809
351	0.00036100347141460195
352	0.00036038925878777996
353	0.00035958310471507614
354	0.00035935277498001794
355	0.00035758691367790483
356	0.000356780759605201
357	0.00035443907396544234
358	0.0003526348243741528
359	0.00035259643608497645
360	0.00035259643608497645
361	0.0003493718197941612
362	0.0003492950432158085
363	0.0003484505008539283
364	0.00034768273507040085
365	0.0003474140170461663
366	0.0003471069107327553
367	0.00034537943771981855
368	0.0003450339431172312
369	0.00034388229444194
370	0.00034238515116406153
371	0.0003407728430186539
372	0.0003389685934273644
373	0.0003383159925113661
374	0.00033608947173913655
375	0.0003344771635937289
376	0.00033390133925608335
377	0.00033321035005090863
378	0.00033113738243538453
379	0.00033071511125444444
380	0.0003284502021930385
381	0.0003263772345775144
382	0.00032580141023986884
383	0.0003255326922156342
384	0.00032445782011869583
385	0.00032441943182951946
386	0.00032384360749187384
387	0.0003234597246001102
388	0.00032180902816552617
389	0.00031935217765823834
390	0.00031704888030765604
391	0.0003166649974158923
392	0.0003165498325483632
393	0.000316012396499894
394	0.0003155517370297775
395	0.00031482235953542647
396	0.0003146304180895446
397	0.0003145152532220155
398	0.00031424653519778085
399	0.0003135171577034298
400	0.000313018109944137
401	0.00031006221167755634
402	0.00030963994049661625
403	0.0003091408927373234
404	0.00030841151524297234
405	0.00030798924406203224
406	0.00030630015933827187
407	0.00030591627644650814
408	0.00030361297909592584
409	0.00029892960781640845
410	0.00029881444294887935
411	0.0002986225015029975
412	0.0002983537834787629
413	0.00029689502849006077
414	0.00029662631046582615
415	0.0002960120978390042
416	0.00029486044916371304
417	0.00029443817798277294
418	0.0002939775185126565
419	0.0002928642581265417
420	0.000292480375234778
421	0.00029159744458372145
422	0.00029048418419760664
423	0.0002893709238114918
424	0.0002892941472331391
425	0.00028856476973878806
426	0.00028848799316043527
427	0.00028841121658208254
428	0.00028829605171455344
429	0.0002876818390877315
430	0.0002873747327743205
431	0.0002871827913284386
432	0.00028672213185832216
433	0.0002858392012072656
434	0.0002857240363397365
435	0.00028568564805056014
436	0.0002842652813510344
437	0.00028403495161597614
438	0.0002828065263623322
439	0.0002807335587468082
440	0.00027912125060140054
441	0.0002780463785044621
442	0.00027773927219105116
443	0.0002773937775884638
444	0.0002769715064075237
445	0.00027681795325081824
446	0.0002761653523348199
447	0.0002754359748404688
448	0.0002736701135383557
449	0.00027347817209247386
450	0.0002730175126223574
451	0.0002714435927661261
452	0.0002705222738258932
453	0.000268948353969662
454	0.00026883318910213283
455	0.00026867963594542736
456	0.00026802703502942906
457	0.0002659156791247286
458	0.00026376593493085176
459	0.00026368915835249903
460	0.00026295978085814795
461	0.0002627294511230897
462	0.00026180813218285677
463	0.0002616545790261513
464	0.00025796930326521956
465	0.00025796930326521956
466	0.0002575854203734559
467	0.000256356995119812
468	0.00025555084104710816
469	0.00025294043738311486
470	0.0002523646130454693
471	0.0002516736238402946
472	0.00025140490581605996
473	0.0002512129643701781
474	0.00025079069318923803
475	0.0002507139166108853
476	0.0002506755283217089
477	0.0002493703264897123
478	0.0002493319382005359
479	0.0002491783850438304
480	0.00024887127873041945
481	0.0002484873958386557
482	0.0002472973588741882
483	0.0002463376516447789
484	0.0002462224867772498
485	0.00024595376875301517
486	0.0002453395561261932
487	0.0002451860029694877
488	0.0002446485669210185
489	0.0002443798488967839
490	0.0002442646840292548
491	0.00024380402455913833
492	0.00024376563626996196
493	0.00024353530653490373
494	0.00024307464706478727
495	0.0002429978704864345
496	0.00024115523260596867
497	0.00024104006773843954
498	0.00024088651458173407
499	0.00024004197221985389
500	0.00023923581814715007
501	0.00023869838209868087
502	0.0002374315685558606
503	0.00023723962710997873
504	0.00023647186132645128
505	0.00023620314330221668
506	0.00023597281356715845
507	0.00023566570725374748
508	0.000235512154097042
509	0.00023485955318104367
510	0.0002346676117351618
511	0.00023459083515680907
512	0.0002345524468676327
513	0.00023428372884339808
514	0.00023416856397586897
515	0.0002330553035897542
516	0.00023297852701140143
517	0.00023251786754128497
518	0.0002323259260954031
519	0.0002304448999257609
520	0.0002302913467690554
521	0.0002297539107205862
522	0.00022952358098552795
523	0.0002290629215154115
524	0.00022883259178035326
525	0.0002287942034911769
526	0.0002286406503344714
527	0.00022844870888858956
528	0.00022775771968341484
529	0.00022756577823753298
530	0.00022737383679165114
531	0.00022702834218906378
532	0.00022664445929730006
533	0.00022622218811635996
534	0.00022510892773024518
535	0.00022453310339259962
536	0.000224264385368365
537	0.00022403405563330676
538	0.00022391889076577766
539	0.00022361178445236667
540	0.0002235733961631903
541	0.0002234198430064848
542	0.0002231511249822502
543	0.00022295918353636835
544	0.0002228824069580156
545	0.00022265207722295738
546	0.00022234497090954642
547	0.0002216539817043717
548	0.0002206942744749624
549	0.00022057910960743328
550	0.0002204255564507278
551	0.00022023361500484595
552	0.0002191971311970839
553	0.00021846775370273284
554	0.00021831420054602735
555	0.0002171625518707362
556	0.00021650995095473787
557	0.00021608767977379778
558	0.00021585735003873955
559	0.00021343888782062812
560	0.00021309339321804076
561	0.00021182657967522048
562	0.00021090526073498756
563	0.00021090526073498756
564	0.0002105981544215766
565	0.0002104446012648711
566	0.00021006071837310737
567	0.00020952328232463817
568	0.00020906262285452171
569	0.00020887068140863985
570	0.0002087939048302871
571	0.00020871712825193436
572	0.0002085251868060525
573	0.00020833324536017063
574	0.00020821808049264153
575	0.00020752709128746684
576	0.00020683610208229212
577	0.00020645221919052842
578	0.00020641383090135203
579	0.00020599155972041196
580	0.00020583800656370646
581	0.00020568445340700097
582	0.00020556928853947187
583	0.00020530057051523724
584	0.000205070240780179
585	0.00020418731012912246
586	0.00020315082632136044
587	0.00020311243803218404
588	0.00020280533171877308
589	0.00020215273080277475
590	0.00020215273080277475
591	0.00020161529475430553
592	0.00020134657673007093
593	0.0002012698001517182
594	0.00020077075239242537
595	0.000200425257789838
596	0.00019969588029548695
597	0.00019969588029548695
598	0.00019927360911454686
599	0.00019915844424701773
600	0.00019904327937948863
601	0.00019869778477690127
602	0.00019831390188513755
603	0.00019793001899337385
604	0.00019777646583666835
605	0.0001975845243907865
606	0.0001968935351856118
607	0.00019654804058302444
608	0.00019608738111290798
609	0.0001938608603406784
610	0.0001938608603406784
611	0.00019301631797879822
612	0.00019297792968962186
613	0.00019282437653291636
614	0.00019217177561691804
615	0.00019197983417103617
616	0.00019121206838750875
617	0.00019109690351997962
618	0.0001900604197122176
619	0.00018998364313386484
620	0.00018983008997715934
621	0.00018979170168798297
622	0.00018971492510963024
623	0.00018910071248280828
624	0.0001885632764343391
625	0.0001884097232776336
626	0.0001882561701209281
627	0.00018817939354257536
628	0.000187833898939988
629	0.0001874500160482243
630	0.00018721968631316605
631	0.00018645192052963862
632	0.00018599126105952216
633	0.00018599126105952216
634	0.00018568415474611117
635	0.00018549221330022933
636	0.00018541543672187657
637	0.00018491638896258374
638	0.0001840334583115272
639	0.00018338085739552887
640	0.00018311213937129427
641	0.00018311213937129427
642	0.00018253631503364868
643	0.00018215243214188495
644	0.00018199887898517948
645	0.000181845325828474
646	0.00018180693753929762
647	0.00018173016096094486
648	0.0001811159483341229
649	0.00018077045373153557
650	0.00018069367715318284
651	0.0001805785122856537
652	0.0001803097942614191
653	0.00018007946452636088
654	0.00017988752308047902
655	0.00017961880505624442
656	0.00017942686361036256
657	0.0001781216617783659
658	0.00017804488520001315
659	0.00017789133204330768
660	0.00017754583744072032
661	0.00017735389599483846
662	0.00017693162481389836
663	0.000176893236524722
664	0.000176893236524722
665	0.0001767396833680165
666	0.0001762022473195473
667	0.00017616385903037094
668	0.00017601030587366544
669	0.00017566481127107808
670	0.00017520415180096162
671	0.0001742828328607287
672	0.00017389894996896498
673	0.00017378378510143588
674	0.00017366862023390675
675	0.00017363023194473038
676	0.00017351506707720128
677	0.00017316957247461392
678	0.00017301601931790842
679	0.00017282407787202656
680	0.00017255535984779196
681	0.00017205631208849913
682	0.00017136532288332444
683	0.00017117338143744258
684	0.00017094305170238435
685	0.0001702136742080333
686	0.00017013689762968053
687	0.0001700601210513278
688	0.00016959946158121134
689	0.00016898524895438938
690	0.00016863975435180202
691	0.0001685629777734493
692	0.0001685629777734493
693	0.00016852458948427292
694	0.00016844781290592016
695	0.00016817909488168556
696	0.00016783360027909823
697	0.0001675648822548636
698	0.00016737294080898174
699	0.000167296164230629
700	0.0001671809993630999
701	0.0001667587281821598
702	0.00016625968042286696
703	0.0001657990209527505
704	0.0001649544785908703
705	0.00016487770201251758
706	0.0001639179947831083
707	0.00016380282991557916
708	0.00016372605333722642
709	0.0001630734524212281
710	0.00016192180374593692
711	0.00016180663887840782
712	0.00016050143704641117
713	0.00016015594244382381
714	0.00016007916586547108
715	0.0001600407775762947
716	0.00015981044784123648
717	0.00015973367126288372
718	0.00015969528297370735
719	0.00015946495323864912
720	0.0001592346235035909
721	0.00015900429376853266
722	0.00015888912890100356
723	0.00015885074061182717
724	0.00015865879916594533
725	0.00015865879916594533
726	0.00015823652798500524
727	0.00015773748022571238
728	0.00015758392706900691
729	0.00015750715049065415
730	0.00015743037391230142
731	0.00015739198562312505
732	0.00015696971444218496
733	0.0001569313261530086
734	0.00015670099641795036
735	0.00015658583155042123
736	0.00015639389010453937
737	0.00015543418287513008
738	0.0001548583585374845
739	0.00015478158195913176
740	0.00015447447564572077
741	0.0001542825341998389
742	0.0001538986513080752
743	0.00015366832157301697
744	0.00015351476841631148
745	0.00015328443868125325
746	0.00015324605039207688
747	0.00015270861434360766
748	0.0001526702260544313
749	0.00015236311974102033
750	0.00015220956658431483
751	0.00015148018908996377
752	0.00015132663593325828
753	0.00015082758817396545
754	0.00015071242330643632
755	0.00015044370528220172
756	0.0001503285404146726
757	0.00015017498725796713
758	0.00015002143410126163
759	0.0001499062692337325
760	0.00014917689173938144
761	0.0001491001151610287
762	0.00014863945569091225
763	0.0001482939610883249
764	0.00014806363135326666
765	0.0001477565250398557
766	0.0001477181367506793
767	0.00014714231241303374
768	0.00014710392412385737
769	0.00014710392412385737
770	0.00014675842952127
771	0.00014656648807538815
772	0.00014648971149703541
773	0.00014614421689444806
774	0.00014599066373774256
775	0.00014579872229186072
776	0.00014576033400268433
777	0.00014564516913515523
778	0.000145414839400097
779	0.00014480062677327504
780	0.00014407124927892398
781	0.0001436489780979839
782	0.00014318831862786743
783	0.00014303476547116193
784	0.0001428044357361037
785	0.00014192150508504715
786	0.00014161439877163616
787	0.0001415760104824598
788	0.00014096179785563783
789	0.0001408850212772851
790	0.00014076985640975597
791	0.0001407314681205796
792	0.0001406163032530505
793	0.00014015564378293404
794	0.00013977176089117032
795	0.00013977176089117032
796	0.00013969498431281758
797	0.00013950304286693572
798	0.000139119159975172
799	0.00013888883024011376
800	0.00013877366537258463
801	0.00013865850050505553
802	0.0001385433356375264
803	0.0001377371815648226
804	0.00013758362840811711
805	0.00013739168696223525
806	0.00013735329867305888
807	0.00013731491038388252
808	0.00013727652209470612
809	0.00013647036802200233
810	0.00013627842657612047
811	0.0001362400382869441
812	0.0001356642139492985
813	0.0001356642139492985
814	0.00013551066079259302
815	0.00013543388421424028
816	0.00013539549592506391
817	0.00013535710763588755
818	0.00013489644816577109
819	0.00013466611843071286
820	0.0001345893418523601
821	0.0001344357886956546
822	0.00013416707067142
823	0.00013378318777965628
824	0.0001336296346229508
825	0.00013351446975542168
826	0.00013351446975542168
827	0.00013351446975542168
828	0.0001334760814662453
829	0.0001332073634420107
830	0.00013309219857448158
831	0.00013293864541777612
832	0.00013293864541777612
833	0.00013290025712859972
834	0.0001322860445017778
835	0.0001322476562126014
836	0.00013209410305589593
837	0.0001319789381883668
838	0.0001319789381883668
839	0.00013190216161001407
840	0.0001317102201641322
841	0.00013159505529660307
842	0.00013136472556154484
843	0.00013098084266978114
844	0.00013052018319966466
845	0.00013052018319966466
846	0.00013013630030790096
847	0.00013002113544037183
848	0.0001297908057053136
849	0.00012971402912696087
850	0.00012956047597025537
851	0.000129522087681079
852	0.00012948369939190263
853	0.00012940692281354987
854	0.0001293685345243735
855	0.0001293685345243735
856	0.0001293685345243735
857	0.00012921498136766804
858	0.0001289462633434334
859	0.00012875432189755155
860	0.00012852399216249332
861	0.00012844721558414059
862	0.00012840882729496422
863	0.0001279097795356714
864	0.000127871391246495
865	0.00012783300295731863
866	0.00012752589664390766
867	0.00012752589664390766
868	0.0001274491200655549
869	0.0001273339551980258
870	0.00012687329572790934
871	0.00012687329572790934
872	0.00012683490743873297
873	0.00012656618941449835
874	0.00012656618941449835
875	0.00012622069481191102
876	0.00012537615245003083
877	0.0001252609875825017
878	0.0001252609875825017
879	0.00012480032811238524
880	0.00012460838666650338
881	0.00012341834970203586
882	0.00012341834970203586
883	0.00012330318483450673
884	0.00012245864247262657
885	0.00012242025418345018
886	0.00012242025418345018
887	0.00012234347760509744
888	0.00012222831273756831
889	0.00012222831273756831
890	0.00012161410011074637
891	0.00012157571182157
892	0.00012111505235145354
893	0.00012096149919474805
894	0.00012065439288133708
895	0.00012065439288133708
896	0.00012019373341122061
897	0.00012004018025451513
898	0.00011996340367616238
899	0.00011946435591686955
900	0.00011946435591686955
901	0.00011942596762769317
902	0.00011919563789263494
903	0.00011904208473592946
904	0.00011896530815757671
905	0.00011865820184416573
906	0.00011861981355498936
907	0.00011858142526581298
908	0.00011854303697663662
909	0.00011808237750652016
910	0.00011800560092816741
911	0.00011792882434981467
912	0.00011785204777146193
913	0.00011785204777146193
914	0.00011777527119310918
915	0.00011777527119310918
916	0.00011766010632558006
917	0.0001176217180364037
918	0.00011731461172299272
919	0.0001171994468554636
920	0.00011681556396369988
921	0.00011654684593946528
922	0.0001165084576502889
923	0.0001165084576502889
924	0.00011647006936111253
925	0.00011604779818017244
926	0.00011593263331264332
927	0.000115280032396645
928	0.000115280032396645
929	0.0001148577612157049
930	0.00011455065490229394
931	0.00011435871345641208
932	0.00011408999543217747
933	0.00011393644227547198
934	0.00011378288911876649
935	0.00011347578280535552
936	0.00011343739451617914
937	0.00011336061793782641
938	0.0001132454530702973
939	0.00011320706478112091
940	0.00011305351162441543
941	0.00011301512333523905
942	0.0001128231818893572
943	0.00011278479360018082
944	0.00011270801702182809
945	0.00011243929899759347
946	0.00011194025123830065
947	0.00011194025123830065
948	0.0001118634746599479
949	0.0001118634746599479
950	0.00011182508637077153
951	0.00011159475663571329
952	0.00011155636834653692
953	0.0001114412034790078
954	0.0001114412034790078
955	0.00011140281518983144
956	0.00011124926203312594
957	0.00011121087374394958
958	0.00011098054400889134
959	0.00011086537914136223
960	0.00011086537914136223
961	0.00011082699085218585
962	0.00011067343769548037
963	0.000110635049406304
964	0.000110635049406304
965	0.00011055827282795125
966	0.00010971373046607106
967	0.0001096753421768947
968	0.0001096753421768947
969	0.0001096753421768947
970	0.00010948340073101283
971	0.00010917629441760186
972	0.00010913790612842549
973	0.00010913790612842549
974	0.00010906112955007274
975	0.00010906112955007274
976	0.00010894596468254363
977	0.00010890757639336726
978	0.00010886918810419088
979	0.00010875402323666176
980	0.00010863885836913265
981	0.00010860047007995628
982	0.0001082933637665453
983	0.0001082933637665453
984	0.00010825497547736894
985	0.00010810142232066344
986	0.00010806303403148707
987	0.00010798625745313432
988	0.00010798625745313432
989	0.00010764076285054698
990	0.00010760237456137061
991	0.00010714171509125415
992	0.00010702655022372504
993	0.00010675783219949043
994	0.00010675783219949043
995	0.00010671944391031406
996	0.00010664266733196131
997	0.00010660427904278494
998	0.00010660427904278494
999	0.00010633556101855033
1000	0.00010629717272937396
1001	0.00010629717272937396
1002	0.00010606684299431573
1003	0.00010602845470513935
1004	0.00010591328983761024
1005	0.00010587490154843387
1006	0.00010568296010255201
1007	0.00010560618352419926
1008	0.0001055677952350229
1009	0.00010537585378914103
1010	0.00010522230063243555
1011	0.00010518391234325918
1012	0.00010495358260820095
1013	0.00010495358260820095
1014	0.00010495358260820095
1015	0.00010476164116231909
1016	0.00010464647629478997
1017	0.00010460808800561359
1018	0.00010460808800561359
1019	0.00010445453484890811
1020	0.00010437775827055536
1021	0.000104339369981379
1022	0.00010430098169220263
1023	0.00010426259340302625
1024	0.0001041858168246735
1025	0.00010399387537879165
1026	0.00010399387537879165
1027	0.00010380193393290979
1028	0.0001036483807762043
1029	0.00010322610959526421
1030	0.00010303416814938235
1031	0.0001029573915710296
1032	0.0001029573915710296
1033	0.00010291900328185323
1034	0.00010291900328185323
1035	0.000102688673546795
1036	0.00010261189696844225
1037	0.00010261189696844225
1038	0.00010257350867926589
1039	0.0001025351203900895
1040	0.00010230479065503128
1041	0.00010222801407667854
1042	0.00010211284920914941
1043	0.00010203607263079668
1044	0.00010203607263079668
1045	0.00010184413118491482
1046	0.00010180574289573845
1047	0.00010176735460656207
1048	0.0001017289663173857
1049	0.0001017289663173857
1050	0.00010153702487150384
1051	0.00010153702487150384
1052	0.00010138347171479835
1053	0.00010115314197974012
1054	0.00010111475369056374
1055	0.00010103797711221101
1056	0.00010103797711221101
1057	0.00010096120053385826
1058	0.00010080764737715277
1059	0.00010042376448538905
1060	0.00010019343475033082
1061	0.00010019343475033082
1062	0.00010015504646115446
1063	0.00010007826988280171
1064	0.00010007826988280171
1065	9.996310501527259e-05
1066	9.98095518585671e-05
1067	9.965599870186161e-05
1068	9.961761041268525e-05
1069	9.942566896680338e-05
1070	9.9387280677627e-05
1071	9.934889238845064e-05
1072	9.91185626533924e-05
1073	9.896500949668692e-05
1074	9.888823291833418e-05
1075	9.865790318327595e-05
1076	9.865790318327595e-05
1077	9.850435002657045e-05
1078	9.850435002657045e-05
1079	9.835079686986497e-05
1080	9.792852568892487e-05
1081	9.769819595386664e-05
1082	9.76214193755139e-05
1083	9.746786621880841e-05
1084	9.71991481945738e-05
1085	9.716075990539744e-05
1086	9.712237161622107e-05
1087	9.712237161622107e-05
1088	9.704559503786832e-05
1089	9.689204188116284e-05
1090	9.670010043528097e-05
1091	9.662332385692823e-05
1092	9.635460583269363e-05
1093	9.635460583269363e-05
1094	9.608588780845902e-05
1095	9.600911123010627e-05
1096	9.581716978422442e-05
1097	9.577878149504804e-05
1098	9.562522833834256e-05
1099	9.551006347081344e-05
1100	9.547167518163708e-05
1101	9.531812202493158e-05
1102	9.527973373575521e-05
1103	9.520295715740246e-05
1104	9.51645688682261e-05
1105	9.512618057904972e-05
1106	9.504940400069698e-05
1107	9.493423913316787e-05
1108	9.489585084399149e-05
1109	9.481907426563875e-05
1110	9.4742297687286e-05
1111	9.466552110893326e-05
1112	9.466552110893326e-05
1113	9.458874453058051e-05
1114	9.458874453058051e-05
1115	9.412808506046405e-05
1116	9.408969677128768e-05
1117	9.408969677128768e-05
1118	9.397453190375857e-05
1119	9.382097874705307e-05
1120	9.347548414446572e-05
1121	9.339870756611299e-05
1122	9.32451544094075e-05
1123	9.316837783105475e-05
1124	9.312998954187838e-05
1125	9.278449493929103e-05
1126	9.251577691505642e-05
1127	9.243900033670369e-05
1128	9.243900033670369e-05
1129	9.213189402329271e-05
1130	9.209350573411634e-05
1131	9.190156428823448e-05
1132	9.18631759990581e-05
1133	9.182478770988173e-05
1134	9.163284626399987e-05
1135	9.147929310729439e-05
1136	9.144090481811802e-05
1137	9.128735166141252e-05
1138	9.109541021553066e-05
1139	9.105702192635429e-05
1140	9.071152732376695e-05
1141	9.067313903459058e-05
1142	9.067313903459058e-05
1143	9.055797416706145e-05
1144	9.048119758870872e-05
1145	9.032764443200322e-05
1146	9.032764443200322e-05
1147	9.02124795644741e-05
1148	9.017409127529774e-05
1149	9.013570298612137e-05
1150	9.009731469694499e-05
1151	9.009731469694499e-05
1152	9.002053811859226e-05
1153	8.994376154023951e-05
